bus_number,bus_type,source,destination,departure_time,arrival_time,ticket_price_rs,available_seats,distance_km
TNSTC-CBE-1302,Super Fast,Coimbatore,Chennai,12:30,22:30,750,33,500
TNSTC-CBE-1303,Deluxe,Coimbatore,Chennai,09:30,19:30,750,28,500
TNSTC-CBE-1304,Super Fast,Coimbatore,Chennai,00:00,10:00,750,13,500
TNSTC-CBE-1305,Express,Coimbatore,Chennai,05:30,15:30,750,36,500
TNSTC-CBE-1306,Super Fast,Coimbatore,Chennai,21:30,07:30,750,29,500
TNSTC-CBE-1307,Express,Coimbatore,Chennai,07:30,17:30,750,19,500
TNSTC-CBE-1308,Express,Coimbatore,Chennai,20:30,06:30,750,30,500
TNSTC-CBE-1309,AC Sleeper,Coimbatore,Chennai,08:00,18:00,750,28,500
TNSTC-CBE-1310,AC Sleeper,Coimbatore,Chennai,07:30,17:30,750,22,500
TNSTC-CBE-1311,Deluxe,Coimbatore,Chennai,13:30,23:30,750,34,500
TNSTC-CBE-1312,Ultra Deluxe,Coimbatore,Chennai,14:00,00:00,750,37,500
TNSTC-CBE-1313,Super Fast,Coimbatore,Chennai,06:00,16:00,750,19,500
TNSTC-CBE-1314,AC Sleeper,Coimbatore,Chennai,03:30,13:30,750,17,500
TNSTC-CBE-1315,Non AC Seater,Coimbatore,Chennai,02:00,12:00,750,45,500
TNSTC-CBE-1316,AC Sleeper,Coimbatore,Chennai,13:30,23:30,750,15,500
TNSTC-CBE-1317,Express,Coimbatore,Chennai,05:30,15:30,750,16,500
TNSTC-CBE-1318,AC Sleeper,Coimbatore,Chennai,09:30,19:30,750,27,500
TNSTC-CBE-1319,Deluxe,Coimbatore,Chennai,12:30,22:30,750,15,500
TNSTC-CBE-1320,Express,Coimbatore,Chennai,22:30,08:30,750,19,500
TNSTC-CBE-1321,Deluxe,Coimbatore,Chennai,21:00,07:00,750,38,500
TNSTC-CBE-1322,Express,Coimbatore,Chennai,17:00,03:00,750,19,500
TNSTC-CBE-1323,Super Fast,Coimbatore,Chennai,11:00,21:00,750,10,500
TNSTC-CBE-1324,Non AC Seater,Coimbatore,Chennai,13:30,23:30,750,42,500
TNSTC-CBE-1325,Non AC Seater,Coimbatore,Chennai,02:30,12:30,750,24,500
TNSTC-CBE-1326,AC Sleeper,Coimbatore,Chennai,02:00,12:00,750,40,500
TNSTC-CBE-1327,Deluxe,Coimbatore,Chennai,14:30,00:30,750,26,500
TNSTC-CBE-1328,Ultra Deluxe,Coimbatore,Chennai,09:00,19:00,750,27,500
TNSTC-CBE-1329,Deluxe,Coimbatore,Chennai,07:00,17:00,750,16,500
TNSTC-CBE-1330,Deluxe,Coimbatore,Chennai,18:30,04:30,750,18,500
TNSTC-CBE-1331,Express,Coimbatore,Chennai,06:30,16:30,750,36,500
TNSTC-CBE-1332,Super Fast,Coimbatore,Chennai,11:00,21:00,750,18,500
TNSTC-CBE-1333,Ultra Deluxe,Coimbatore,Chennai,12:00,22:00,750,23,500
TNSTC-CBE-1334,Super Fast,Coimbatore,Chennai,16:30,02:30,750,24,500
TNSTC-CBE-1335,Express,Coimbatore,Chennai,02:30,12:30,750,21,500
TNSTC-CBE-1336,Deluxe,Coimbatore,Chennai,11:30,21:30,750,31,500
TNSTC-CBE-1337,Express,Coimbatore,Chennai,00:30,10:30,750,18,500
TNSTC-CBE-1338,Super Fast,Coimbatore,Chennai,04:30,14:30,750,32,500
TNSTC-CBE-1339,Super Fast,Coimbatore,Chennai,04:00,14:00,750,27,500
TNSTC-CBE-1340,Express,Coimbatore,Chennai,00:00,10:00,750,21,500
TNSTC-CBE-1341,Express,Coimbatore,Chennai,06:00,16:00,750,36,500
TNSTC-CBE-1342,Non AC Seater,Coimbatore,Chennai,04:00,14:00,750,22,500
TNSTC-CBE-1343,Ultra Deluxe,Coimbatore,Chennai,11:30,21:30,750,31,500
TNSTC-CBE-1344,Deluxe,Coimbatore,Chennai,05:30,15:30,750,42,500
TNSTC-CBE-1345,AC Sleeper,Coimbatore,Chennai,05:30,15:30,750,43,500
TNSTC-CBE-1346,Ultra Deluxe,Coimbatore,Chennai,11:00,21:00,750,13,500
TNSTC-CBE-1347,Super Fast,Coimbatore,Chennai,00:00,10:00,750,43,500
TNSTC-CBE-1348,Ultra Deluxe,Coimbatore,Chennai,11:00,21:00,750,33,500
TNSTC-CBE-1349,Non AC Seater,Coimbatore,Chennai,15:00,01:00,750,25,500
TNSTC-CBE-1350,AC Sleeper,Coimbatore,Chennai,10:00,20:00,750,41,500
TNSTC-CBE-1351,Ultra Deluxe,Coimbatore,Chennai,20:30,06:30,750,18,500
TNSTC-CBE-1352,Ultra Deluxe,Coimbatore,Chennai,08:30,18:30,750,17,500
TNSTC-CBE-1353,Express,Coimbatore,Chennai,04:00,14:00,750,44,500
TNSTC-CBE-1354,Express,Coimbatore,Chennai,16:30,02:30,750,38,500
TNSTC-CBE-1355,AC Sleeper,Coimbatore,Chennai,21:30,07:30,750,30,500
TNSTC-CBE-1356,AC Sleeper,Coimbatore,Chennai,21:00,07:00,750,16,500
TNSTC-CBE-1357,Deluxe,Coimbatore,Chennai,17:00,03:00,750,22,500
TNSTC-CBE-1358,Express,Coimbatore,Chennai,13:00,23:00,750,19,500
TNSTC-CBE-1359,AC Sleeper,Coimbatore,Chennai,22:30,08:30,750,26,500
TNSTC-CBE-1360,Super Fast,Coimbatore,Chennai,14:00,00:00,750,20,500
TNSTC-CBE-1361,Deluxe,Coimbatore,Chennai,05:30,15:30,750,25,500
TNSTC-CBE-1362,Super Fast,Coimbatore,Chennai,01:30,11:30,750,30,500
TNSTC-CBE-1363,AC Sleeper,Coimbatore,Chennai,07:00,17:00,750,20,500
TNSTC-CBE-1364,Express,Coimbatore,Chennai,00:00,10:00,750,37,500
TNSTC-CBE-1365,Super Fast,Coimbatore,Chennai,04:30,14:30,750,29,500
TNSTC-CBE-1366,Deluxe,Coimbatore,Chennai,07:00,17:00,750,40,500
TNSTC-CBE-1367,Super Fast,Coimbatore,Chennai,12:00,22:00,750,43,500
TNSTC-CBE-1368,Super Fast,Coimbatore,Chennai,02:30,12:30,750,39,500
TNSTC-CBE-1369,Deluxe,Coimbatore,Chennai,13:30,23:30,750,43,500
TNSTC-CBE-1370,Deluxe,Coimbatore,Chennai,10:30,20:30,750,35,500
TNSTC-CBE-1371,Non AC Seater,Coimbatore,Chennai,01:00,11:00,750,41,500
TNSTC-CBE-1372,Non AC Seater,Coimbatore,Chennai,01:00,11:00,750,21,500
TNSTC-CBE-1373,AC Sleeper,Coimbatore,Chennai,13:30,23:30,750,26,500
TNSTC-CBE-1374,Ultra Deluxe,Coimbatore,Chennai,04:30,14:30,750,41,500
TNSTC-CBE-1375,Ultra Deluxe,Coimbatore,Chennai,07:00,17:00,750,21,500
TNSTC-CBE-1376,Express,Coimbatore,Chennai,23:00,09:00,750,35,500
TNSTC-CBE-1377,Deluxe,Coimbatore,Chennai,19:30,05:30,750,21,500
TNSTC-CBE-1378,Non AC Seater,Coimbatore,Chennai,19:30,05:30,750,23,500
TNSTC-CBE-1379,Express,Coimbatore,Chennai,20:30,06:30,750,25,500
TNSTC-CBE-1380,Non AC Seater,Coimbatore,Chennai,02:30,12:30,750,42,500
TNSTC-CBE-1381,Non AC Seater,Coimbatore,Chennai,17:00,03:00,750,35,500
TNSTC-CBE-1382,Super Fast,Coimbatore,Chennai,06:00,16:00,750,43,500
TNSTC-CBE-1383,Ultra Deluxe,Coimbatore,Chennai,22:30,08:30,750,22,500
TNSTC-CBE-1384,Express,Coimbatore,Chennai,14:00,00:00,750,14,500
TNSTC-CBE-1385,AC Sleeper,Coimbatore,Chennai,23:00,09:00,750,33,500
TNSTC-CBE-1386,Super Fast,Coimbatore,Chennai,23:00,09:00,750,39,500
TNSTC-CBE-1387,Non AC Seater,Coimbatore,Chennai,07:00,17:00,750,12,500
TNSTC-CBE-1388,Super Fast,Coimbatore,Chennai,00:00,10:00,750,27,500
TNSTC-CBE-1389,Ultra Deluxe,Coimbatore,Chennai,11:00,21:00,750,35,500
TNSTC-CBE-1390,Deluxe,Coimbatore,Chennai,20:30,06:30,750,40,500
TNSTC-CBE-1391,AC Sleeper,Coimbatore,Chennai,00:00,10:00,750,11,500
TNSTC-CBE-1392,Ultra Deluxe,Coimbatore,Chennai,23:30,09:30,750,31,500
TNSTC-CBE-1393,Deluxe,Coimbatore,Chennai,17:30,03:30,750,43,500
TNSTC-CBE-1394,Non AC Seater,Coimbatore,Chennai,10:00,20:00,750,21,500
TNSTC-CBE-1395,Express,Coimbatore,Chennai,14:30,00:30,750,23,500
TNSTC-CBE-1396,Non AC Seater,Coimbatore,Chennai,04:30,14:30,750,44,500
TNSTC-CBE-1397,Ultra Deluxe,Coimbatore,Chennai,04:30,14:30,750,22,500
TNSTC-CBE-1398,Deluxe,Coimbatore,Chennai,01:30,11:30,750,38,500
TNSTC-CBE-1399,Ultra Deluxe,Coimbatore,Chennai,22:30,08:30,750,14,500
TNSTC-CBE-1400,AC Sleeper,Coimbatore,Chennai,00:30,10:30,750,19,500
TNSTC-CBE-1401,AC Sleeper,Coimbatore,Chennai,21:30,07:30,750,12,500
TNSTC-CBE-1402,Deluxe,Coimbatore,Chennai,19:00,05:00,750,42,500
TNSTC-CBE-1403,Ultra Deluxe,Coimbatore,Chennai,13:30,23:30,750,44,500
TNSTC-CBE-1404,Non AC Seater,Coimbatore,Chennai,10:30,20:30,750,19,500
TNSTC-CBE-1405,AC Sleeper,Coimbatore,Chennai,23:30,09:30,750,26,500
TNSTC-CBE-1406,Deluxe,Coimbatore,Chennai,11:00,21:00,750,43,500
TNSTC-CBE-1407,Deluxe,Coimbatore,Chennai,16:00,02:00,750,27,500
TNSTC-CBE-1408,AC Sleeper,Coimbatore,Chennai,09:30,19:30,750,43,500
TNSTC-CBE-1409,Non AC Seater,Coimbatore,Chennai,11:30,21:30,750,14,500
TNSTC-CBE-1410,Ultra Deluxe,Coimbatore,Chennai,06:30,16:30,750,32,500
TNSTC-CBE-1411,Deluxe,Coimbatore,Chennai,03:00,13:00,750,30,500
TNSTC-CBE-1412,Express,Coimbatore,Chennai,08:30,18:30,750,25,500
TNSTC-CBE-1413,AC Sleeper,Coimbatore,Chennai,12:30,22:30,750,29,500
TNSTC-CBE-1414,Express,Coimbatore,Chennai,18:00,04:00,750,38,500
TNSTC-CBE-1415,Non AC Seater,Coimbatore,Chennai,02:00,12:00,750,22,500
TNSTC-CBE-1416,Super Fast,Coimbatore,Chennai,22:30,08:30,750,12,500
TNSTC-CBE-1417,Deluxe,Coimbatore,Chennai,02:30,12:30,750,23,500
TNSTC-CBE-1418,Express,Coimbatore,Chennai,21:00,07:00,750,36,500
TNSTC-CBE-1419,Express,Coimbatore,Chennai,18:00,04:00,750,27,500
TNSTC-CBE-1420,AC Sleeper,Coimbatore,Chennai,10:00,20:00,750,26,500
TNSTC-CBE-1421,Non AC Seater,Coimbatore,Chennai,11:00,21:00,750,19,500
TNSTC-CBE-1422,AC Sleeper,Coimbatore,Chennai,13:00,23:00,750,40,500
TNSTC-CBE-1423,Express,Coimbatore,Chennai,12:30,22:30,750,40,500
TNSTC-CBE-1424,Ultra Deluxe,Coimbatore,Chennai,15:30,01:30,750,11,500
TNSTC-CBE-1425,AC Sleeper,Coimbatore,Chennai,20:30,06:30,750,24,500
TNSTC-CBE-1426,AC Sleeper,Coimbatore,Chennai,14:30,00:30,750,37,500
TNSTC-CBE-1427,Super Fast,Coimbatore,Chennai,01:30,11:30,750,28,500
TNSTC-CBE-1428,Super Fast,Coimbatore,Chennai,03:00,13:00,750,39,500
TNSTC-CBE-1429,Deluxe,Coimbatore,Chennai,04:30,14:30,750,30,500
TNSTC-CBE-1430,Super Fast,Coimbatore,Chennai,16:30,02:30,750,11,500
TNSTC-CBE-1431,Deluxe,Coimbatore,Chennai,20:00,06:00,750,22,500
TNSTC-CBE-1432,Deluxe,Coimbatore,Chennai,08:30,18:30,750,24,500
TNSTC-CBE-1433,Super Fast,Coimbatore,Chennai,16:00,02:00,750,24,500
TNSTC-CBE-1434,Ultra Deluxe,Coimbatore,Chennai,04:00,14:00,750,29,500
TNSTC-CBE-1435,AC Sleeper,Coimbatore,Chennai,15:30,01:30,750,21,500
TNSTC-CBE-1436,AC Sleeper,Coimbatore,Chennai,19:00,05:00,750,38,500
TNSTC-CBE-1437,Ultra Deluxe,Coimbatore,Chennai,10:00,20:00,750,38,500
TNSTC-CBE-1438,Deluxe,Coimbatore,Chennai,10:00,20:00,750,39,500
TNSTC-CBE-1439,Express,Coimbatore,Chennai,21:00,07:00,750,42,500
TNSTC-CBE-1440,Express,Coimbatore,Chennai,13:30,23:30,750,39,500
TNSTC-CBE-1441,Non AC Seater,Coimbatore,Chennai,01:30,11:30,750,24,500
TNSTC-CBE-1442,Deluxe,Coimbatore,Chennai,14:30,00:30,750,12,500
TNSTC-CBE-1443,Express,Coimbatore,Chennai,08:00,18:00,750,27,500
TNSTC-CBE-1444,Ultra Deluxe,Coimbatore,Chennai,13:30,23:30,750,16,500
TNSTC-CBE-1445,Deluxe,Coimbatore,Chennai,21:30,07:30,750,38,500
TNSTC-CBE-1446,Non AC Seater,Coimbatore,Chennai,07:30,17:30,750,18,500
TNSTC-CBE-1447,Non AC Seater,Coimbatore,Chennai,03:30,13:30,750,39,500
TNSTC-CBE-1448,Super Fast,Coimbatore,Chennai,02:00,12:00,750,45,500
TNSTC-CBE-1449,Ultra Deluxe,Coimbatore,Chennai,01:00,11:00,750,13,500
TNSTC-CBE-1450,Deluxe,Coimbatore,Chennai,21:00,07:00,750,15,500
TNSTC-CBE-1451,Super Fast,Coimbatore,Chennai,22:30,08:30,750,43,500
TNSTC-CBE-1452,Non AC Seater,Coimbatore,Chennai,04:00,14:00,750,26,500
TNSTC-CBE-1453,Express,Coimbatore,Chennai,01:00,11:00,750,34,500
TNSTC-CBE-1454,Deluxe,Coimbatore,Chennai,07:00,17:00,750,29,500
TNSTC-CBE-1455,Non AC Seater,Coimbatore,Chennai,23:30,09:30,750,21,500
TNSTC-CBE-1456,Express,Coimbatore,Chennai,19:30,05:30,750,10,500
TNSTC-CBE-1457,Super Fast,Coimbatore,Chennai,13:00,23:00,750,27,500
TNSTC-CBE-1458,Super Fast,Coimbatore,Chennai,18:00,04:00,750,31,500
TNSTC-CBE-1459,Super Fast,Coimbatore,Chennai,13:30,23:30,750,23,500
TNSTC-CBE-1460,Non AC Seater,Coimbatore,Chennai,20:30,06:30,750,26,500
TNSTC-CBE-1461,Ultra Deluxe,Coimbatore,Chennai,20:00,06:00,750,24,500
TNSTC-CBE-1462,Express,Coimbatore,Chennai,05:30,15:30,750,45,500
TNSTC-CBE-1463,Super Fast,Coimbatore,Chennai,01:30,11:30,750,35,500
TNSTC-CBE-1464,Express,Coimbatore,Chennai,08:00,18:00,750,21,500
TNSTC-CBE-1465,Ultra Deluxe,Coimbatore,Chennai,10:30,20:30,750,39,500
TNSTC-CBE-1466,Ultra Deluxe,Coimbatore,Chennai,16:00,02:00,750,24,500
TNSTC-CBE-1467,Non AC Seater,Coimbatore,Chennai,01:30,11:30,750,18,500
TNSTC-CBE-1468,Ultra Deluxe,Coimbatore,Chennai,22:30,08:30,750,18,500
TNSTC-CBE-1469,Express,Coimbatore,Chennai,00:00,10:00,750,34,500
TNSTC-CBE-1470,Express,Coimbatore,Chennai,17:30,03:30,750,20,500
TNSTC-CBE-1471,Ultra Deluxe,Coimbatore,Chennai,11:00,21:00,750,14,500
TNSTC-CBE-1472,AC Sleeper,Coimbatore,Chennai,03:00,13:00,750,28,500
TNSTC-CBE-1473,Deluxe,Coimbatore,Chennai,19:30,05:30,750,28,500
TNSTC-CBE-1474,Deluxe,Coimbatore,Chennai,05:00,15:00,750,13,500
TNSTC-CBE-1475,Ultra Deluxe,Coimbatore,Chennai,19:30,05:30,750,45,500
TNSTC-CBE-1476,Ultra Deluxe,Coimbatore,Chennai,14:30,00:30,750,10,500
TNSTC-CBE-1477,Super Fast,Coimbatore,Chennai,03:00,13:00,750,29,500
TNSTC-CBE-1478,Express,Coimbatore,Chennai,18:00,04:00,750,23,500
TNSTC-CBE-1479,Super Fast,Coimbatore,Chennai,05:00,15:00,750,29,500
TNSTC-CBE-1480,Ultra Deluxe,Coimbatore,Chennai,08:00,18:00,750,30,500
TNSTC-CBE-1481,Non AC Seater,Coimbatore,Chennai,18:00,04:00,750,42,500
TNSTC-CBE-1482,Deluxe,Coimbatore,Chennai,13:30,23:30,750,25,500
TNSTC-CBE-1483,Deluxe,Coimbatore,Chennai,10:30,20:30,750,24,500
TNSTC-CBE-1484,Ultra Deluxe,Coimbatore,Chennai,16:00,02:00,750,42,500
TNSTC-CBE-1485,Express,Coimbatore,Chennai,02:30,12:30,750,36,500
TNSTC-CBE-1486,Express,Coimbatore,Chennai,21:00,07:00,750,27,500
TNSTC-CBE-1487,AC Sleeper,Coimbatore,Chennai,22:00,08:00,750,30,500
TNSTC-CBE-1488,Super Fast,Coimbatore,Chennai,14:00,00:00,750,23,500
TNSTC-CBE-1489,Ultra Deluxe,Coimbatore,Chennai,23:00,09:00,750,44,500
TNSTC-CBE-1490,Express,Coimbatore,Chennai,01:30,11:30,750,22,500
TNSTC-CBE-1491,Super Fast,Coimbatore,Chennai,16:30,02:30,750,39,500
TNSTC-CBE-1492,Super Fast,Coimbatore,Chennai,04:30,14:30,750,31,500
TNSTC-CBE-1493,Ultra Deluxe,Coimbatore,Chennai,14:30,00:30,750,13,500
TNSTC-CBE-1494,Ultra Deluxe,Coimbatore,Chennai,15:30,01:30,750,34,500
TNSTC-CBE-1495,AC Sleeper,Coimbatore,Chennai,20:00,06:00,750,19,500
TNSTC-CBE-1496,Super Fast,Coimbatore,Chennai,16:30,02:30,750,37,500
TNSTC-CBE-1497,Deluxe,Coimbatore,Chennai,18:00,04:00,750,14,500
TNSTC-CBE-1498,Non AC Seater,Coimbatore,Chennai,18:30,04:30,750,43,500
TNSTC-CBE-1499,Ultra Deluxe,Coimbatore,Chennai,21:00,07:00,750,39,500
TNSTC-CHN-1500,Non AC Seater,Chennai,Madurai,05:30,14:30,675,35,450
TNSTC-CHN-1501,Super Fast,Chennai,Madurai,03:30,12:30,675,39,450
TNSTC-CHN-1502,Express,Chennai,Madurai,04:30,13:30,675,18,450
TNSTC-CHN-1503,Express,Chennai,Madurai,07:30,16:30,675,23,450
TNSTC-CHN-1504,Non AC Seater,Chennai,Madurai,21:00,06:00,675,35,450
TNSTC-CHN-1505,Deluxe,Chennai,Madurai,05:00,14:00,675,43,450
TNSTC-CHN-1506,Deluxe,Chennai,Madurai,04:30,13:30,675,39,450
TNSTC-CHN-1507,Deluxe,Chennai,Madurai,02:30,11:30,675,32,450
TNSTC-CHN-1508,Deluxe,Chennai,Madurai,02:00,11:00,675,37,450
TNSTC-CHN-1509,Ultra Deluxe,Chennai,Madurai,20:30,05:30,675,12,450
TNSTC-CHN-1510,Express,Chennai,Madurai,19:00,04:00,675,32,450
TNSTC-CHN-1511,Deluxe,Chennai,Madurai,23:00,08:00,675,20,450
TNSTC-CHN-1512,Deluxe,Chennai,Madurai,08:00,17:00,675,44,450
TNSTC-CHN-1513,Non AC Seater,Chennai,Madurai,19:30,04:30,675,18,450
TNSTC-CHN-1514,Non AC Seater,Chennai,Madurai,14:00,23:00,675,24,450
TNSTC-CHN-1515,Deluxe,Chennai,Madurai,06:00,15:00,675,24,450
TNSTC-CHN-1516,Non AC Seater,Chennai,Madurai,15:30,00:30,675,26,450
TNSTC-CHN-1517,Deluxe,Chennai,Madurai,20:00,05:00,675,27,450
TNSTC-CHN-1518,AC Sleeper,Chennai,Madurai,10:30,19:30,675,16,450
TNSTC-CHN-1519,Super Fast,Chennai,Madurai,03:30,12:30,675,26,450
TNSTC-CHN-1520,Non AC Seater,Chennai,Madurai,01:00,10:00,675,35,450
TNSTC-CHN-1521,AC Sleeper,Chennai,Madurai,19:30,04:30,675,43,450
TNSTC-CHN-1522,Express,Chennai,Madurai,15:30,00:30,675,30,450
TNSTC-CHN-1523,Deluxe,Chennai,Madurai,01:30,10:30,675,41,450
TNSTC-CHN-1524,Deluxe,Chennai,Madurai,14:00,23:00,675,19,450
TNSTC-CHN-1525,Express,Chennai,Madurai,11:00,20:00,675,28,450
TNSTC-CHN-1526,Ultra Deluxe,Chennai,Madurai,07:30,16:30,675,26,450
TNSTC-CHN-1527,AC Sleeper,Chennai,Madurai,01:00,10:00,675,16,450
TNSTC-CHN-1528,Deluxe,Chennai,Madurai,20:30,05:30,675,17,450
TNSTC-CHN-1529,Ultra Deluxe,Chennai,Madurai,12:00,21:00,675,29,450
TNSTC-CHN-1530,Express,Chennai,Madurai,01:00,10:00,675,26,450
TNSTC-CHN-1531,Ultra Deluxe,Chennai,Madurai,03:30,12:30,675,38,450
TNSTC-CHN-1532,Deluxe,Chennai,Madurai,17:00,02:00,675,41,450
TNSTC-CHN-1533,Express,Chennai,Madurai,05:00,14:00,675,15,450
TNSTC-CHN-1534,AC Sleeper,Chennai,Madurai,08:30,17:30,675,45,450
TNSTC-CHN-1535,Non AC Seater,Chennai,Madurai,19:00,04:00,675,23,450
TNSTC-CHN-1536,Deluxe,Chennai,Madurai,19:30,04:30,675,24,450
TNSTC-CHN-1537,Non AC Seater,Chennai,Madurai,09:00,18:00,675,41,450
TNSTC-CHN-1538,Super Fast,Chennai,Madurai,12:00,21:00,675,34,450
TNSTC-CHN-1539,Non AC Seater,Chennai,Madurai,00:30,09:30,675,15,450
TNSTC-CHN-1540,Non AC Seater,Chennai,Madurai,17:30,02:30,675,29,450
TNSTC-CHN-1541,AC Sleeper,Chennai,Madurai,18:00,03:00,675,39,450
TNSTC-CHN-1542,Deluxe,Chennai,Madurai,06:00,15:00,675,14,450
TNSTC-CHN-1543,Super Fast,Chennai,Madurai,10:00,19:00,675,34,450
TNSTC-CHN-1544,Express,Chennai,Madurai,13:00,22:00,675,32,450
TNSTC-CHN-1545,Non AC Seater,Chennai,Madurai,08:00,17:00,675,28,450
TNSTC-CHN-1546,Ultra Deluxe,Chennai,Madurai,13:00,22:00,675,40,450
TNSTC-CHN-1547,Express,Chennai,Madurai,22:30,07:30,675,25,450
TNSTC-CHN-1548,Non AC Seater,Chennai,Madurai,13:00,22:00,675,32,450
TNSTC-CHN-1549,Non AC Seater,Chennai,Madurai,15:30,00:30,675,25,450
TNSTC-CHN-1550,Super Fast,Chennai,Madurai,04:30,13:30,675,41,450
TNSTC-CHN-1551,Ultra Deluxe,Chennai,Madurai,02:00,11:00,675,38,450
TNSTC-CHN-1552,Express,Chennai,Madurai,22:30,07:30,675,39,450
TNSTC-CHN-1553,AC Sleeper,Chennai,Madurai,11:30,20:30,675,36,450
TNSTC-CHN-1554,Non AC Seater,Chennai,Madurai,01:00,10:00,675,24,450
TNSTC-CHN-1555,Ultra Deluxe,Chennai,Madurai,20:30,05:30,675,45,450
TNSTC-CHN-1556,Express,Chennai,Madurai,01:30,10:30,675,38,450
TNSTC-CHN-1557,Express,Chennai,Madurai,23:00,08:00,675,36,450
TNSTC-CHN-1558,Non AC Seater,Chennai,Madurai,01:00,10:00,675,13,450
TNSTC-CHN-1559,Express,Chennai,Madurai,23:30,08:30,675,34,450
TNSTC-CHN-1560,Deluxe,Chennai,Madurai,17:30,02:30,675,38,450
TNSTC-CHN-1561,Super Fast,Chennai,Madurai,20:30,05:30,675,17,450
TNSTC-CHN-1562,AC Sleeper,Chennai,Madurai,04:00,13:00,675,35,450
TNSTC-CHN-1563,Super Fast,Chennai,Madurai,19:30,04:30,675,23,450
TNSTC-CHN-1564,AC Sleeper,Chennai,Madurai,01:30,10:30,675,28,450
TNSTC-CHN-1565,Super Fast,Chennai,Madurai,20:00,05:00,675,25,450
TNSTC-CHN-1566,Non AC Seater,Chennai,Madurai,13:00,22:00,675,14,450
TNSTC-CHN-1567,Deluxe,Chennai,Madurai,08:00,17:00,675,34,450
TNSTC-CHN-1568,Super Fast,Chennai,Madurai,17:00,02:00,675,37,450
TNSTC-CHN-1569,Deluxe,Chennai,Madurai,12:30,21:30,675,23,450
TNSTC-CHN-1570,Ultra Deluxe,Chennai,Madurai,01:30,10:30,675,41,450
TNSTC-CHN-1571,Ultra Deluxe,Chennai,Madurai,09:00,18:00,675,44,450
TNSTC-CHN-1572,Ultra Deluxe,Chennai,Madurai,05:30,14:30,675,28,450
TNSTC-CHN-1573,AC Sleeper,Chennai,Madurai,03:00,12:00,675,33,450
TNSTC-CHN-1574,Deluxe,Chennai,Madurai,21:00,06:00,675,17,450
TNSTC-CHN-1575,AC Sleeper,Chennai,Madurai,08:30,17:30,675,20,450
TNSTC-CHN-1576,AC Sleeper,Chennai,Madurai,23:30,08:30,675,16,450
TNSTC-CHN-1577,Express,Chennai,Madurai,00:30,09:30,675,43,450
TNSTC-CHN-1578,Express,Chennai,Madurai,05:00,14:00,675,42,450
TNSTC-CHN-1579,Express,Chennai,Madurai,23:00,08:00,675,10,450
TNSTC-CHN-1580,Super Fast,Chennai,Madurai,17:30,02:30,675,15,450
TNSTC-CHN-1581,Deluxe,Chennai,Madurai,16:00,01:00,675,31,450
TNSTC-CHN-1582,Express,Chennai,Madurai,03:00,12:00,675,18,450
TNSTC-CHN-1583,Deluxe,Chennai,Madurai,10:30,19:30,675,10,450
TNSTC-CHN-1584,Non AC Seater,Chennai,Madurai,06:00,15:00,675,13,450
TNSTC-CHN-1585,Ultra Deluxe,Chennai,Madurai,20:30,05:30,675,41,450
TNSTC-CHN-1586,Ultra Deluxe,Chennai,Madurai,19:30,04:30,675,23,450
TNSTC-CHN-1587,Super Fast,Chennai,Madurai,06:30,15:30,675,33,450
TNSTC-CHN-1588,Express,Chennai,Madurai,10:30,19:30,675,15,450
TNSTC-CHN-1589,Express,Chennai,Madurai,14:30,23:30,675,20,450
TNSTC-CHN-1590,Deluxe,Chennai,Madurai,16:30,01:30,675,27,450
TNSTC-CHN-1591,AC Sleeper,Chennai,Madurai,21:00,06:00,675,36,450
TNSTC-CHN-1592,Deluxe,Chennai,Madurai,07:30,16:30,675,36,450
TNSTC-CHN-1593,Ultra Deluxe,Chennai,Madurai,17:00,02:00,675,27,450
TNSTC-CHN-1594,Super Fast,Chennai,Madurai,12:00,21:00,675,16,450
TNSTC-CHN-1595,AC Sleeper,Chennai,Madurai,11:30,20:30,675,13,450
TNSTC-CHN-1596,AC Sleeper,Chennai,Madurai,01:00,10:00,675,36,450
TNSTC-CHN-1597,Super Fast,Chennai,Madurai,10:30,19:30,675,23,450
TNSTC-CHN-1598,AC Sleeper,Chennai,Madurai,06:00,15:00,675,26,450
TNSTC-CHN-1599,Ultra Deluxe,Chennai,Madurai,06:00,15:00,675,27,450
TNSTC-CHN-1600,Express,Chennai,Madurai,16:00,01:00,675,20,450
TNSTC-CHN-1601,AC Sleeper,Chennai,Madurai,11:30,20:30,675,28,450
TNSTC-CHN-1602,Non AC Seater,Chennai,Madurai,23:00,08:00,675,25,450
TNSTC-CHN-1603,AC Sleeper,Chennai,Madurai,21:00,06:00,675,28,450
TNSTC-CHN-1604,Super Fast,Chennai,Madurai,23:00,08:00,675,39,450
TNSTC-CHN-1605,Super Fast,Chennai,Madurai,03:00,12:00,675,31,450
TNSTC-CHN-1606,Non AC Seater,Chennai,Madurai,17:30,02:30,675,14,450
TNSTC-CHN-1607,Super Fast,Chennai,Madurai,03:00,12:00,675,34,450
TNSTC-CHN-1608,Non AC Seater,Chennai,Madurai,21:00,06:00,675,27,450
TNSTC-CHN-1609,Super Fast,Chennai,Madurai,11:30,20:30,675,16,450
TNSTC-CHN-1610,Ultra Deluxe,Chennai,Madurai,08:00,17:00,675,34,450
TNSTC-CHN-1611,Ultra Deluxe,Chennai,Madurai,17:00,02:00,675,23,450
